3617 54542
2537 3139 1
2537 3155 18
2537 3302 22
2537 3433 20
2537 3611 15
2538 893 19
2538 1011 23
2538 1149 23
2538 1474 9
2538 1682 14
2538 1754 18
2538 1920 20
2538 2157 10
2538 2250 4
2538 2724 14
2538 2752 17
2538 2834 1
2538 2988 14
2538 3023 16
2538 3214 3
2539 120 6
2539 370 7
2539 600 10
2539 632 13
2539 689 1
2539 716 5
2539 850 11
2539 938 22
2539 1108 3
2539 1397 20
2539 2155 1
2539 2804 3
2539 2912 8
2539 2961 22
2539 3180 22
2540 696 22
2540 1057 17
2540 1447 15
2540 1702 16
2540 1733 2
2540 1741 5
2540 2285 4
2540 2443 15
2540 2579 14
2540 3375 7
2541 103 6
2541 620 1
2541 1651 1
2541 1662 13
2541 1934 10
2541 2069 3
2541 2258 12
2541 2671 16
2541 2877 12
2541 3004 1
2541 3005 10
2541 3185 11
2541 3422 5
2541 3613 8
2542 9 13
2542 298 1
2542 535 8
2542 642 15
2542 989 8
2542 1335 23
2542 1374 7
2542 1383 1
2542 2536 11
2542 2950 21
2542 3060 10
2542 3081 6
2542 3218 19
2542 3449 13
2543 301 21
2543 603 9
2543 651 13
2543 752 20
2543 1285 3
2543 1499 14
2543 1668 3
2543 1712 12
2543 1736 10
2543 1837 15
2543 2004 21
2543 2064 16
2543 2295 15
2543 2438 7
2543 3009 3
2543 3259 20
2543 3367 8
2543 3368 15
2543 3443 14
2543 3546 10
2544 350 23
2544 608 16
2544 815 9
2544 1029 23
2544 1150 16
2544 1724 19
2544 2419 14
2544 2451 19
2544 2473 2
2544 3071 9
2544 3430 2
2544 3588 16
2545 564 11
2545 692 14
2545 893 12
2545 1032 13
2545 1156 21
2545 1229 14
2545 1500 1
2545 1662 8
2545 1711 5
2545 2016 21
2545 2068 23
2545 2320 14
2545 2419 21
2545 2924 2
2545 3455 4
2545 3501 5
2546 503 10
2546 546 17
2546 788 14
2546 962 9
2546 1061 9
2546 1403 23
2546 1758 2
2546 2261 18
2546 2365 12
2546 2382 15
2546 2438 13
2546 2550 7
2546 2939 23
2546 2966 14
2546 3183 22
2546 3245 10
2546 3430 22
2546 3540 4
2547 333 16
2547 493 19
2547 944 12
2547 1458 16
2547 1566 3
2547 1715 10
2547 1745 7
2547 2272 19
2547 2478 23
2547 2633 4
2547 2873 20
2547 3287 3
2548 13 2
2548 98 6
2548 150 14
2548 445 16
2548 723 8
2548 969 22
2548 1649 9
2548 2478 9
2548 3384 11
2548 3399 20
2549 123 23
2549 1029 17
2549 1171 21
2549 2173 16
2549 2188 2
2549 2236 19
2549 2489 19
2549 2607 23
2549 3072 17
2549 3126 11
2549 3284 18
2549 3410 5
2549 3452 3
2549 3542 15
2550 197 8
2550 228 3
2550 271 10
2550 684 8
2550 813 6
2550 1224 1
2550 1395 4
2550 1864 8
2550 1949 6
2550 2053 17
2550 2135 17
2550 2147 14
2550 2498 10
2550 2688 2
2550 3284 16
2550 3328 14
2551 139 15
2551 220 10
2551 855 7
2551 1250 6
2551 1704 2
2551 1945 8
2551 2103 19
2551 2123 21
2551 2124 7
2551 2340 12
2551 2530 8
2551 2713 19
2551 2750 10
2551 2866 5
2551 3019 4
2551 3279 17
2551 3574 7
2552 104 13
2552 176 18
2552 346 7
2552 366 13
2552 492 22
2552 604 8
2552 647 13
2552 705 9
2552 1519 1
2552 3150 20
2552 3250 12
2552 3384 19
2553 146 12
2553 225 2
2553 226 4
2553 493 21
2553 647 3
2553 676 10
2553 776 17
2553 809 10
2553 956 5
2553 1001 8
2553 1090 11
2553 1419 10
2553 1781 9
2553 2244 6
2553 2611 19
2553 3302 13
2554 78 9
2554 555 12
2554 561 14
2554 798 15
2554 876 1
2554 1371 14
2554 1788 22
2554 2017 16
2554 2063 21
2554 2194 11
2554 2645 1
2554 3249 15
2555 196 7
2555 713 7
2555 875 10
2555 1061 12
2555 1261 2
2555 1270 13
2555 1543 4
2555 1630 4
2555 1710 16
2555 1800 14
2555 2015 14
2555 2259 20
2555 2578 21
2555 2782 1
2555 2990 6
2556 160 6
2556 226 23
2556 267 18
2556 462 13
2556 985 2
2556 1053 7
2556 1099 3
2556 1361 16
2556 1454 1
2556 1463 10
2556 1507 8
2556 1645 16
2556 1788 7
2556 1971 18
2556 2247 10
2556 2369 21
2556 2531 18
2556 2547 16
2556 2721 1
2556 2748 1
2556 2778 12
2556 3479 7
2556 3499 21
2556 3545 15
2557 70 23
2557 102 11
2557 400 22
2557 805 13
2557 878 8
2557 880 16
2557 911 19
2557 1102 7
2557 1129 15
2557 1172 7
2557 1235 19
2557 1403 10
2557 1645 7
2557 2308 15
2557 2798 20
2557 3044 7
2557 3601 1
2558 381 4
2558 1039 22
2558 1904 1
2558 1996 16
2558 2726 9
2558 3009 15
2558 3123 10
2558 3444 1
2559 994 15
2559 1973 4
2559 2003 6
2559 2080 16
2559 2282 1
2559 2354 21
2559 2690 15
2559 2775 11
2560 314 13
2560 500 4
2560 595 12
2560 820 6
2560 862 16
2560 983 19
2560 1005 14
2560 1181 23
2560 1316 8
2560 1375 1
2560 1462 6
2560 1791 17
2560 2153 14
2560 2746 7
2560 3052 11
2560 3321 17
2560 3414 5
2560 3529 12
2561 445 9
2561 472 13
2561 1546 20
2561 1710 13
2561 1864 8
2561 2031 12
2561 2242 16
2561 2426 13
2561 2551 21
2561 2907 11
2561 3087 10
2562 208 12
2562 276 15
2562 337 23
2562 551 9
2562 1026 4
2562 1240 22
2562 1422 19
2562 1978 16
2562 2053 12
2562 2832 12
2562 2892 17
2562 3021 6
2562 3391 11
2562 3495 10
2563 921 19
2563 1023 17
2563 1136 21
2563 1139 7
2563 1250 22
2563 1299 3
2563 1569 15
2563 1986 11
2563 2757 22
2563 2886 21
2563 3524 18
2564 263 4
2564 380 8
2564 957 2
2564 1277 1
2564 1753 18
2564 2105 11
2564 2880 6
2564 3065 9
2564 3571 4
2565 431 15
2565 519 12
2565 1047 2
2565 1225 4
2565 1261 21
2565 1266 8
2565 1285 15
2565 1496 15
2565 1560 7
2565 1667 2
2565 1804 1
2565 1813 3
2565 1963 13
2565 2165 15
2565 2318 9
2565 2710 11
2565 2738 17
2565 2853 17
2565 3491 15
2565 3606 10
2566 42 15
2566 301 4
2566 840 13
2566 873 22
2566 1268 5
2566 1340 14
2566 1470 10
2566 1540 15
2566 1593 13
2566 1943 18
2566 2170 13
2566 2414 4
2566 2632 1
2566 2700 8
2566 2710 7
2566 2869 21
2566 3156 15
2566 3431 15
2566 3500 6
2567 33 16
2567 257 11
2567 422 1
2567 645 18
2567 701 23
2567 1163 15
2567 1193 20
2567 1328 10
2567 1347 3
2567 2063 7
2567 2243 1
2567 2321 12
2567 2561 21
2567 2566 21
2567 2616 1
2567 3109 13
2567 3335 2
2567 3354 8
2568 150 16
2568 209 17
2568 237 21
2568 969 11
2568 1191 23
2568 1345 18
2568 1376 5
2568 1664 7
2568 1776 19
2568 1948 2
2568 2020 16
2568 2846 10
2568 3010 2
2568 3074 8
2568 3384 20
2569 6 2
2569 149 19
2569 285 19
2569 557 16
2569 773 9
2569 1492 22
2569 1542 18
2569 1741 15
2569 2254 17
2569 2534 6
2569 2706 13
2569 3091 14
2569 3345 1
2570 129 19
2570 368 16
2570 439 8
2570 953 12
2570 1046 3
2570 1198 22
2570 1230 16
2570 1254 19
2570 1308 17
2570 2253 20
2570 2951 2
2570 3098 12
2570 3268 15
2571 304 11
2571 398 21
2571 468 16
2571 1424 12
2571 1651 12
2571 1925 17
2571 2028 1
2571 2097 1
2571 2674 4
2571 3109 9
2572 167 17
2572 186 15
2572 340 1
2572 495 10
2572 595 15
2572 817 7
2572 837 17
2572 901 15
2572 1432 2
2572 1716 3
2572 1813 16
2572 2106 7
2572 2269 22
2572 2809 15
2572 3108 22
2572 3180 17
2572 3291 8
2572 3413 12
2572 3435 13
2572 3503 13
2573 89 4
2573 155 17
2573 632 10
2573 740 19
2573 779 6
2573 784 15
2573 931 7
2573 1305 6
2573 1469 16
2573 1716 4
2573 1737 15
2573 2817 3
2573 2865 18
2573 2994 15
2573 3038 6
2573 3336 9
2574 4 21
2574 50 22
2574 495 17
2574 556 16
2574 1108 19
2574 1389 10
2574 1629 23
2574 1755 17
2574 2351 18
2574 2479 15
2574 2779 5
2574 3075 2
2574 3283 4
2574 3495 17
2574 3518 8
2575 123 1
2575 124 10
2575 387 11
2575 809 19
2575 905 9
2575 1248 3
2575 1309 19
2575 1469 15
2575 1854 12
2575 1936 22
2575 2563 23
2575 2603 14
2575 2655 17
2575 2917 14
2575 2973 19
2575 3396 19
2575 3504 5
2576 272 11
2576 810 13
2576 2302 20
2576 3002 23
2576 3173 22
2577 59 13
2577 179 11
2577 193 10
2577 194 22
2577 445 15
2577 482 5
2577 492 19
2577 1051 2
2577 1220 12
2577 1547 19
2577 1578 11
2577 1723 22
2577 1969 8
2577 2049 20
2577 2293 1
2577 2295 4
2577 2534 5
2577 2619 6
2577 2897 19
2578 27 4
2578 112 13
2578 137 6
2578 616 11
2578 1000 8
2578 1038 2
2578 1050 15
2578 1168 13
2578 1646 14
2578 1829 5
2578 2024 6
2578 2211 6
2578 2310 12
2578 2466 16
2578 2493 15
2578 2655 4
2578 3092 7
2578 3210 13
2578 3514 22
2579 23 8
2579 370 1
2579 429 17
2579 485 13
2579 709 22
2579 729 1
2579 1248 3
2579 1427 17
2579 1636 21
2579 1888 7
2579 2083 22
2579 2259 17
2579 2295 10
2579 2682 12
2579 3175 22
2579 3396 14
2580 68 13
2580 78 17
2580 459 22
2580 566 19
2580 1089 1
2580 1204 20
2580 1486 2
2580 1548 6
2580 1665 2
2580 1723 17
2580 1824 14
2580 1907 5
2580 2273 18
2580 2383 3
2580 2484 3
2580 3413 19
2580 3571 20
2581 64 19
2581 852 8
2581 1092 19
2581 1564 14
2581 1680 10
2581 2022 6
2581 2125 5
2581 2217 16
2581 2730 4
2581 3024 21
2581 3517 19
2582 1409 9
2582 1827 14
2582 1881 3
2582 1950 16
2582 1954 7
2582 2342 1
2582 2472 11
2582 2558 8
2582 2818 21
2582 2879 6
2582 3160 7
2582 3183 22
2583 120 17
2583 135 15
2583 296 21
2583 311 11
2583 395 11
2583 427 23
2583 429 6
2583 711 8
2583 833 13
2583 1316 8
2583 1405 3
2583 1442 20
2583 1579 17
2583 1805 8
2583 2072 1
2583 2663 4
2583 2820 5
2583 3216 22
2583 3345 16
2583 3438 8
2584 298 6
2584 598 19
2584 801 23
2584 857 6
2584 1739 13
2584 2025 4
2584 2308 13
2584 2670 4
2584 2959 10
2584 3052 14
2584 3467 20
2585 33 3
2585 114 5
2585 190 17
2585 680 7
2585 836 9
2585 1043 16
2585 1234 12
2585 1608 16
2585 1765 22
2585 1881 13
2585 2433 12
2585 2528 18
2585 3159 7
2585 3384 13
2586 3 19
2586 127 4
2586 144 18
2586 574 11
2586 590 13
2586 948 19
2586 1316 16
2586 1409 2
2586 2085 18
2586 2096 21
2586 2519 9
2586 2789 21
2586 3319 5
2586 3328 12
2586 3354 1
2587 234 12
2587 352 8
2587 377 3
2587 478 16
2587 906 1
2587 912 9
2587 962 1
2587 1314 11
2587 1332 15
2587 1660 11
2587 1897 9
2587 2325 4
2587 2574 22
2587 2719 21
2587 2935 4
2587 3179 12
2587 3309 16
2588 237 1
2588 250 23
2588 268 20
2588 721 8
2588 955 18
2588 1709 6
2588 1771 9
2588 2239 6
2588 2280 3
2588 2672 17
2588 3125 20
2588 3223 1
2588 3468 23
2588 3497 21
2588 3579 12
2589 1 7
2589 23 17
2589 92 21
2589 1021 2
2589 1341 20
2589 1460 16
2589 1508 6
2589 1841 5
2589 1940 3
2589 2086 8
2589 2105 2
2589 2543 1
2589 3020 5
2589 3477 6
2589 3543 6
2590 47 14
2590 364 23
2590 790 5
2590 1473 10
2590 1510 7
2590 1605 16
2590 2002 15
2590 2057 10
2590 2220 21
2590 2452 12
2590 2621 3
2590 2659 12
2590 2772 6
2590 3329 2
2591 83 9
2591 634 12
2591 1540 3
2591 1633 19
2591 1662 9
2591 1803 4
2591 1887 9
2591 1893 18
2591 1894 3
2591 1960 13
2591 1979 20
2591 2504 10
2591 2790 15
2591 3361 15
2591 3385 15
2591 3556 14
2592 235 14
2592 1212 22
2592 1720 7
2592 2093 19
2592 2157 9
2592 2171 14
2592 2341 5
2592 2581 17
2592 2692 17
2592 2841 20
2592 3022 22
2592 3024 13
2592 3568 8
2593 64 22
2593 227 9
2593 1861 10
2593 1993 10
2593 2147 11
2593 2377 5
2593 2429 12
2593 2578 8
2593 2775 8
2593 2801 7
2593 3128 10
2593 3488 14
2593 3585 20
2594 88 19
2594 142 5
2594 180 11
2594 465 4
2594 490 12
2594 624 2
2594 1019 3
2594 1066 13
2594 1153 14
2594 1186 5
2594 1678 20
2594 2096 12
2594 2461 15
2594 2501 13
2594 2610 8
2594 3114 8
2595 61 2
2595 379 15
2595 390 6
2595 872 10
2595 1039 18
2595 1910 9
2595 1920 20
2595 2027 23
2595 2067 20
2595 2164 21
2595 2233 1
2595 2333 20
2595 2352 1
2595 2441 14
2595 2771 17
2595 2981 14
2595 3153 13
2595 3230 21
2596 155 17
2596 201 18
2596 485 16
2596 532 13
2596 729 7
2596 943 23
2596 1140 11
2596 1335 3
2596 1535 12
2596 1615 3
2596 1690 15
2596 1728 19
2596 1783 4
2596 1802 17
2596 2072 5
2596 2158 9
2596 2386 3
2596 2608 22
2596 2801 11
2596 2951 17
2596 3403 15
2596 3581 1
2596 3598 8
2597 126 15
2597 302 21
2597 400 9
2597 418 23
2597 744 14
2597 1208 22
2597 1317 12
2597 1340 11
2597 1367 9
2597 1408 6
2597 1548 4
2597 1564 16
2597 2407 13
2597 2654 3
2597 2709 3
2597 2767 15
2597 2886 8
2597 3003 5
2597 3289 1
2597 3293 21
2597 3380 8
2597 3500 17
2597 3609 2
2598 36 10
2598 347 13
2598 815 17
2598 839 14
2598 882 23
2598 1229 3
2598 1357 15
2598 1599 8
2598 1761 17
2598 2991 12
2598 3099 10
2598 3103 10
2598 3325 19
2599 674 2
2599 776 21
2599 823 6
2599 915 4
2599 924 4
2599 1230 3
2599 1667 19
2599 1674 10
2599 1870 23
2599 1945 22
2599 2000 18
2599 2108 7
2599 2291 20
2599 2416 18
2599 3107 4
2600 336 22
2600 375 11
2600 704 22
2600 852 2
2600 998 18
2600 1019 10
2600 1408 16
2600 1496 17
2600 1623 12
2600 1846 7
2600 1887 18
2600 1974 22
2600 2138 12
2600 2323 4
2600 2448 9
2600 2456 7
2600 2479 22
2600 2663 6
2600 2749 6
2600 2958 3
2600 3185 3
2600 3412 3
2600 3431 21
2601 173 12
2601 263 19
2601 701 19
2601 833 7
2601 1079 19
2601 1139 10
2601 1565 18
2601 1594 23
2601 1822 8
2601 1850 23
2601 2398 15
2601 2540 9
2601 2931 17
2602 24 1
2602 254 18
2602 264 4
2602 298 12
2602 336 18
2602 361 22
2602 459 11
2602 639 6
2602 655 19
2602 1738 13
2602 1941 6
2602 1995 18
2602 2319 18
2602 2415 6
2602 2876 20
2602 3056 15
2603 276 8
2603 560 17
2603 673 20
2603 877 20
2603 997 7
2603 1335 20
2603 1409 15
2603 1695 10
2603 1841 15
2603 2038 8
2603 2277 17
2603 2296 14
2603 2353 23
2603 2377 19
2603 2672 7
2603 3092 17
2604 97 14
2604 313 4
2604 1017 23
2604 1463 8
2604 1695 2
2604 1821 4
2604 1823 8
2604 1838 21
2604 1879 16
2604 2418 13
2604 2572 15
2604 2729 4
2604 2987 12
2604 3048 5
2604 3102 18
2604 3158 13
2605 172 15
2605 357 15
2605 407 9
2605 417 15
2605 452 11
2605 538 1
2605 641 1
2605 1007 2
2605 1296 2
2605 1541 17
2605 2177 9
2605 2254 18
2605 2734 13
2605 2818 9
2605 3058 12
2605 3449 20
2605 3491 13
2606 5 5
2606 78 4
2606 131 14
2606 189 8
2606 491 11
2606 494 5
2606 566 23
2606 800 18
2606 845 13
2606 1173 3
2606 1217 6
2606 1693 17
2606 1853 15
2606 2031 13
2606 2058 9
2606 2086 6
2606 2127 21
2606 2155 17
2606 2409 10
2606 3011 15
2607 774 18
2607 915 6
2607 1135 17
2607 1385 11
2607 1999 14
2607 2085 11
2607 2152 17
2607 2468 23
2607 2699 16
2607 2930 13
2607 3201 12
2607 3370 20
2607 3616 11
2608 250 19
2608 442 4
2608 510 15
2608 560 1
2608 562 20
2608 1167 3
2608 1424 13
2608 1906 17
2608 1971 3
2608 1975 1
2608 2005 8
2608 2140 15
2608 2232 9
2608 2415 7
2608 2507 6
2608 2555 19
2608 2885 10
2608 3388 21
2608 3456 13
2609 894 15
2609 1153 14
2609 1594 18
2609 1641 6
2609 1664 18
2609 1717 11
2609 1904 22
2609 2576 11
2609 2935 18
2609 3020 10
2609 3362 1
2609 3502 22
2610 104 22
2610 134 5
2610 210 7
2610 485 22
2610 850 1
2610 1407 10
2610 1691 6
2610 2151 11
2610 2566 12
2610 2608 6
2610 2727 18
2610 3297 20
2611 518 8
2611 787 18
2611 882 2
2611 1506 3
2611 1641 5
2611 1742 22
2611 1806 16
2611 2493 19
2611 2676 6
2611 2788 10
2611 3126 18
2611 3156 18
2612 107 14
2612 179 16
2612 1259 5
2612 1329 2
2612 1445 19
2612 1558 5
2612 1816 23
2612 1928 18
2612 2067 3
2612 2230 7
2612 2321 16
2612 2737 21
2612 2818 10
2612 2971 15
2612 3409 8
2612 3414 21
2612 3503 20
2613 515 20
2613 633 11
2613 685 4
2613 1489 14
2613 2057 12
2613 2059 1
2613 2113 12
2613 2248 11
2613 3075 16
2613 3184 2
2614 120 10
2614 408 19
2614 454 19
2614 561 4
2614 885 3
2614 949 12
2614 1713 2
2614 1726 5
2614 1741 1
2614 1794 1
2614 1831 21
2614 1892 18
2614 2660 20
2614 2826 21
2614 2948 5
2614 3258 17
2614 3461 7
2615 72 19
2615 520 19
2615 554 21
2615 883 16
2615 1054 15
2615 1193 8
2615 1278 13
2615 2250 22
2615 2751 20
2615 2754 13
2615 3073 11
2615 3220 1
2615 3326 5
2615 3539 6
2616 289 10
2616 435 17
2616 597 1
2616 639 8
2616 1442 20
2616 1530 6
2616 1567 3
2616 1649 18
2616 1907 7
2616 2375 3
2616 2571 15
2616 2801 1
2616 2965 23
2616 3281 13
2617 63 5
2617 469 10
2617 1033 13
2617 1238 1
2617 1301 5
2617 1581 11
2617 1708 10
2617 1735 19
2617 1759 12
2617 1796 22
2617 1973 12
2617 2064 2
2617 2126 12
2617 2331 22
2617 2529 2
2617 2542 10
2617 2839 4
2617 3225 6
2617 3363 21
2617 3420 21
2618 56 13
2618 304 17
2618 376 4
2618 1091 9
2618 1172 11
2618 1226 4
2618 1286 12
2618 1639 19
2618 1695 21
2618 1857 5
2618 1864 2
2618 1941 20
2618 2866 14
2618 3145 15
2619 259 20
2619 314 19
2619 372 19
2619 741 23
2619 888 8
2619 954 7
2619 1193 21
2619 1304 19
2619 1439 9
2619 1517 3
2619 1655 11
2619 1909 4
2619 2155 7
2619 2437 8
2619 2685 9
2619 3436 4
2620 92 6
2620 256 15
2620 858 14
2620 1089 3
2620 1441 1
2620 1532 18
2620 1853 6
2620 1956 6
2620 2015 13
2620 2167 3
2620 2201 10
2620 2269 15
2620 3555 22
2621 54 23
2621 409 6
2621 450 12
2621 502 12
2621 856 18
2621 935 5
2621 1037 20
2621 1085 1
2621 1356 3
2621 1738 15
2621 2023 3
2621 2362 22
2621 2547 3
2621 3134 7
2621 3152 5
2621 3548 10
2622 101 9
2622 515 2
2622 1051 15
2622 1379 1
2622 1572 15
2622 2155 11
2623 57 18
2623 185 9
2623 208 10
2623 267 23
2623 643 16
2623 753 7
2623 1011 3
2623 1037 7
2623 1240 22
2623 1381 2
2623 1712 6
2623 1934 5
2623 2004 14
2623 2225 23
2623 2427 9
2623 2768 4
2623 2802 17
2623 2956 5
2623 2979 18
2623 2990 14
2623 3127 4
2623 3452 20
2624 276 20
2624 574 2
2624 939 1
2624 1303 22
2624 1312 4
2624 3281 15
2624 3418 22
2625 258 12
2625 474 20
2625 567 10
2625 699 15
2625 817 6
2625 919 3
2625 1522 7
2625 1699 12
2625 3107 5
2626 73 13
2626 91 11
2626 813 7
2626 972 12
2626 1078 15
2626 1325 14
2626 1431 11
2626 2097 23
2626 2261 17
2626 2374 21
2626 2727 5
2627 47 5
2627 217 11
2627 318 2
2627 538 2
2627 1231 1
2627 1755 3
2627 1806 2
2627 2273 23
2627 2298 23
2627 2334 10
2627 3280 15
2627 3323 6
2627 3601 6
2628 296 2
2628 412 20
2628 466 6
2628 643 4
2628 824 3
2628 1034 17
2628 1076 3
2628 1494 9
2628 1806 21
2628 2407 3
2628 2447 20
2628 2895 12
2628 3073 10
2629 752 1
2629 1152 6
2629 1344 3
2629 1386 21
2629 1585 4
2629 1722 1
2629 1826 3
2629 1869 5
2629 2180 2
2629 2246 3
2629 2679 1
2629 2932 20
2629 2995 19
2629 3241 1
2629 3374 1
2629 3445 11
2630 724 6
2630 1186 23
2630 1650 6
2630 1908 19
2630 2487 5
2630 2504 3
2630 2555 21
2630 2558 16
2630 2649 5
2630 2880 6
2630 3016 13
2630 3082 7
2631 5 2
2631 165 2
2631 488 10
2631 600 19
2631 833 7
2631 956 12
2631 1277 16
2631 1446 10
2631 1564 13
2631 1599 12
2631 1683 8
2631 2308 8
2631 2333 9
2631 2380 8
2631 2389 22
2631 2904 4
2631 2910 2
2631 3104 22
2631 3131 8
2631 3262 1
2631 3340 15
2632 88 7
2632 181 19
2632 274 20
2632 537 10
2632 592 16
2632 1074 12
2632 1805 8
2632 1904 15
2632 2215 1
2632 2289 9
2632 2589 16
2632 2763 19
2632 3244 18
2632 3422 5
2632 3451 19
2633 483 1
2633 738 15
2633 1011 22
2633 1530 7
2633 1791 3
2633 2033 6
2633 2410 8
2633 3085 11
2633 3275 8
2634 200 6
2634 247 9
2634 398 9
2634 492 21
2634 626 10
2634 1011 4
2634 1079 13
2634 1162 17
2634 1337 22
2634 1368 3
2634 1705 20
2634 1898 9
2634 2231 14
2634 2258 4
2634 2902 23
2634 3314 8
2634 3443 12
2635 95 10
2635 303 21
2635 507 1
2635 617 14
2635 1074 16
2635 1129 1
2635 1369 5
2635 1450 15
2635 1577 7
2635 1619 2
2635 1795 14
2635 2139 14
2635 2141 6
2635 2232 15
2635 2449 14
2635 2802 14
2635 3311 1
2635 3316 5
2636 63 18
2636 129 21
2636 134 17
2636 467 11
2636 901 19
2636 1350 13
2636 1464 7
2636 2093 21
2636 2185 20
2636 2293 4
2636 2745 21
2636 2788 22
2636 2877 16
2636 3372 1
2636 3435 19
2636 3510 16
2637 10 14
2637 93 11
2637 361 10
2637 462 13
2637 956 19
2637 1270 10
2637 1277 14
2637 1370 4
2637 1435 17
2637 2246 19
2637 2946 18
2637 3003 7
2637 3199 4
2637 3212 12
2637 3405 12
2638 208 21
2638 777 9
2638 940 22
2638 1223 2
2638 1662 22
2638 1795 12
2638 1887 8
2638 2131 13
2638 2182 2
2638 2488 11
2638 2637 10
2638 2770 23
2638 2891 20
2638 3366 4
2638 3434 18
2638 3567 6
2639 105 18
2639 320 23
2639 552 15
2639 700 1
2639 753 18
2639 905 1
2639 1058 14
2639 1325 15
2639 1675 18
2639 1944 9
2639 2033 4
2639 2143 18
2639 2451 6
2639 2489 15
2639 3169 23
2639 3276 3
2639 3374 18
2639 3508 22
2640 1037 4
2640 1340 10
2640 1413 4
2640 1589 5
2640 1596 22
2640 1690 5
2640 2310 10
2640 2567 3
2640 3067 5
2640 3068 6
2640 3141 6
2640 3187 16
2640 3332 12
2640 3391 17
2641 209 15
2641 584 20
2641 833 17
2641 1000 4
2641 1032 15
2641 1149 1
2641 1288 18
2641 1473 9
2641 1510 4
2641 1536 21
2641 1615 20
2641 1931 9
2641 2089 7
2641 2159 20
2641 2167 6
2641 2259 18
2641 2314 18
2641 2709 9
2642 265 4
2642 417 15
2642 475 8
2642 1363 2
2642 2033 13
2642 2142 17
2642 2610 21
2642 2692 11
2642 2853 22
2642 3612 4
2643 539 4
2643 793 4
2643 942 14
2643 1033 18
2643 1240 18
2643 1256 8
2643 1515 15
2643 1828 9
2643 2577 2
2643 3006 10
2643 3120 11
2643 3434 5
2643 3537 1
2644 96 7
2644 308 14
2644 324 1
2644 660 3
2644 707 13
2644 1177 18
2644 1268 14
2644 1829 15
2644 1871 15
2644 2242 5
2644 2368 22
2644 2491 11
2644 2613 18
2644 2646 15
2644 2726 8
2644 2785 22
2644 2992 8
2644 3371 5
2645 180 2
2645 205 5
2645 547 19
2645 619 14
2645 966 22
2645 1088 20
2645 1274 5
2645 1362 7
2645 1442 21
2645 1508 8
2645 1698 17
2645 2115 3
2645 2521 9
2645 2671 1
2645 2766 10
2645 2899 3
2645 3184 20
2645 3335 22
2646 211 15
2646 266 11
2646 466 13
2646 557 6
2646 617 9
2646 884 6
2646 1714 16
2646 1896 20
2646 2034 20
2646 2345 18
2646 2934 19
2646 3116 21
2646 3255 22
2646 3439 20
2647 564 20
2647 580 17
2647 628 10
2647 925 18
2647 996 13
2647 1261 15
2647 1291 19
2647 1302 11
2647 1481 22
2647 2073 6
2647 2209 7
2647 2247 1
2647 2610 23
2647 2684 16
2647 2821 21
2647 3056 20
2647 3137 8
2647 3440 12
2648 243 7
2648 426 20
2648 653 17
2648 705 15
2648 905 2
2648 1149 4
2648 1349 12
2648 1951 16
2648 2091 21
2648 2239 7
2648 2546 7
2648 2661 19
2648 2815 20
2648 3081 3
2648 3136 7
2648 3299 1
2648 3342 15
2648 3388 19
2648 3612 15
2649 295 10
2649 318 23
2649 596 7
2649 1502 15
2649 2007 6
2649 2106 2
2649 2154 15
2649 2307 15
2649 2548 22
2649 3229 11
2649 3312 22
2649 3442 4
2649 3530 11
2649 3574 13
2650 10 14
2650 124 19
2650 352 8
2650 466 17
2650 634 7
2650 792 17
2650 1424 8
2650 1972 7
2650 1976 1
2650 2119 21
2650 2520 21
2650 2686 20
2650 2771 4
2650 3075 21
2650 3095 11
2650 3101 16
2650 3285 6
2651 89 20
2651 586 10
2651 683 12
2651 869 12
2651 2343 15
2651 2375 7
2651 3017 20
2651 3486 1
2652 60 5
2652 106 7
2652 176 22
2652 298 2
2652 402 11
2652 508 11
2652 774 16
2652 897 6
2652 1154 13
2652 1157 9
2652 1180 7
2652 1641 6
2652 1881 11
2652 2188 13
2652 2573 6
2652 2591 8
2652 2700 4
2652 3037 3
2652 3385 5
2652 3497 1
2652 3502 13
2652 3586 20
2652 3592 23
2653 443 4
2653 523 23
2653 773 12
2653 781 15
2653 788 15
2653 1597 12
2653 2369 11
2653 2424 9
2653 2459 11
2653 2497 11
2653 2777 7
2653 2801 12
2653 3032 21
2653 3335 12
2653 3527 4
2654 81 3
2654 296 1
2654 578 7
2654 1046 9
2654 1287 6
2654 2314 17
2654 2618 16
2654 2884 6
2654 2974 1
2654 2992 13
2655 54 2
2655 112 22
2655 273 14
2655 599 8
2655 768 12
2655 824 13
2655 1135 11
2655 1150 12
2655 1183 18
2655 1502 19
2655 1612 20
2655 1804 7
2655 2133 23
2655 2134 5
2655 2225 11
2655 2317 10
2655 2402 11
2655 2490 22
2655 2915 1
2655 3092 16
2655 3493 3
2656 120 21
2656 166 16
2656 239 9
2656 677 23
2656 857 16
2656 1197 19
2656 1502 15
2656 2108 15
2656 2253 13
2656 2883 22
2656 3034 16
2656 3473 11
2657 145 12
2657 154 23
2657 168 22
2657 360 18
2657 418 11
2657 590 4
2657 593 7
2657 969 6
2657 1162 23
2657 1794 7
2657 1883 6
2657 2344 21
2657 2657 17
2657 2899 9
2657 3446 3
2657 3567 9
2658 144 10
2658 505 18
2658 671 11
2658 746 1
2658 1086 5
2658 1271 13
2658 1308 23
2658 1309 20
2658 1397 2
2658 1686 9
2658 1772 11
2658 1956 14
